rep,host,t,delay_sec
1,19,36000.0,0.00246609817
1,19,37000.0,
1,19,38000.0,
1,19,39000.0,0.002666734173
1,19,40000.0,0.002666734173
1,19,41000.0,0.002666734173
1,19,42000.0,
1,19,43000.0,
1,19,44000.0,
1,19,45000.0,
1,19,46000.0,0.00472471026
1,19,47000.0,0.00472471026
1,19,48000.0,0.00472471026
1,19,49000.0,
1,19,50000.0,
1,20,5000.0,0.007229139335
1,20,6000.0,0.007229139335
1,20,7000.0,0.007229139335
1,20,8000.0,
1,20,9000.0,0.004277768882
1,20,10000.0,0.004277768882
1,20,11000.0,0.004277768882
1,20,12000.0,
1,20,13000.0,0.003332754845
1,20,14000.0,0.003332754845
1,20,15000.0,0.003332754845
1,20,16000.0,
1,20,17000.0,0.001984553005
1,20,18000.0,0.001984553005
1,20,19000.0,0.001984553005
1,20,20000.0,
1,20,21000.0,0.002064447984
1,20,22000.0,0.002064447984
1,20,23000.0,0.002064447984
1,20,24000.0,
1,20,25000.0,0.005100444061
1,20,26000.0,0.005100444061
1,20,27000.0,0.005100444061
1,20,28000.0,
1,20,29000.0,0.003432688001
1,20,30000.0,0.003432688001
1,20,31000.0,0.003432688001
1,20,32000.0,
1,20,33000.0,0.003140019133
1,20,34000.0,0.003140019133
1,20,35000.0,0.003140019133
1,20,36000.0,0.002424122173
1,20,37000.0,0.002424122173
1,20,38000.0,0.002424122173
1,20,39000.0,
1,20,40000.0,
1,20,41000.0,0.002177591828
1,20,42000.0,0.002177591828
1,20,43000.0,0.002177591828
1,20,44000.0,
1,20,45000.0,0.002763965558
1,20,46000.0,0.002763965558
1,20,47000.0,0.002763965558
1,20,48000.0,
1,20,49000.0,
1,20,50000.0,0.00371702104
1,21,5000.0,
1,21,6000.0,
1,21,7000.0,
1,21,8000.0,
1,21,9000.0,0.004983161842
1,21,10000.0,0.004983161842
1,21,11000.0,0.004983161842
1,21,12000.0,
1,21,13000.0,
1,21,14000.0,0.004768598789
1,21,15000.0,0.004768598789
1,21,16000.0,0.004768598789
1,21,17000.0,
1,21,18000.0,0.004089645656
1,21,19000.0,0.004089645656
1,21,20000.0,0.004089645656
1,21,21000.0,
1,21,22000.0,0.006998634575
1,21,23000.0,0.006998634575
1,21,24000.0,0.006998634575
1,21,25000.0,
1,21,26000.0,
1,21,27000.0,0.005882108099
1,21,28000.0,0.005882108099
1,21,29000.0,0.005882108099
1,21,30000.0,0.005164963159
1,21,31000.0,0.005164963159
1,21,32000.0,0.005164963159
1,21,33000.0,
1,21,34000.0,
1,21,35000.0,0.007860684851
1,21,36000.0,0.007860684851
1,21,37000.0,0.007860684851
1,21,38000.0,0.004926349503
1,21,39000.0,0.004926349503
1,21,40000.0,0.004926349503
1,21,41000.0,
1,21,42000.0,
1,21,43000.0,0.013516370917
1,21,44000.0,0.013516370917
1,21,45000.0,0.013516370917
1,21,46000.0,
1,21,47000.0,0.002884229791
1,21,48000.0,0.002884229791
1,21,49000.0,0.002884229791
1,21,50000.0,0.002362910159
1,22,5000.0,
1,22,6000.0,0.002782486555
1,22,7000.0,0.002782486555
1,22,8000.0,0.002782486555
1,22,9000.0,0.004830916365
1,22,10000.0,0.004830916365
1,22,11000.0,0.004830916365
1,22,12000.0,
1,22,13000.0,
1,22,14000.0,
1,22,15000.0,
1,22,16000.0,
1,22,17000.0,0.004165463043
1,22,18000.0,0.004165463043
1,22,19000.0,0.004165463043
1,22,20000.0,
1,22,21000.0,
1,22,22000.0,0.005750696497
1,22,23000.0,0.005750696497
1,22,24000.0,0.005750696497
1,22,25000.0,0.005167479456
1,22,26000.0,0.005167479456
1,22,27000.0,0.005167479456
1,22,28000.0,
1,22,29000.0,0.009196877804
1,22,30000.0,0.009196877804
1,22,31000.0,0.009196877804
1,22,32000.0,
1,22,33000.0,
1,22,34000.0,0.004868598477
1,22,35000.0,0.004868598477
1,22,36000.0,0.004868598477
1,22,37000.0,
1,22,38000.0,0.004249544624
1,22,39000.0,0.004249544624
1,22,40000.0,0.004249544624
1,22,41000.0,
1,22,42000.0,
1,22,43000.0,0.004887761264
1,22,44000.0,0.004887761264
1,22,45000.0,0.004887761264
1,22,46000.0,
1,22,47000.0,
1,22,48000.0,0.005467326193
1,22,49000.0,0.005467326193
1,22,50000.0,0.005467326193
1,23,5000.0,0.011722839971
1,23,6000.0,0.011722839971
1,23,7000.0,0.011722839971
1,23,8000.0,
1,23,9000.0,
1,23,10000.0,0.005069746292
1,23,11000.0,0.005069746292
1,23,12000.0,0.005069746292
1,23,13000.0,
1,23,14000.0,
1,23,15000.0,0.004949589566
1,23,16000.0,0.004949589566
1,23,17000.0,0.004949589566
1,23,18000.0,
1,23,19000.0,
1,23,20000.0,0.005713494305
1,23,21000.0,0.005713494305
1,23,22000.0,0.005713494305
1,23,23000.0,
1,23,24000.0,0.005249327614
1,23,25000.0,0.005249327614
1,23,26000.0,0.005249327614
1,23,27000.0,0.004647774158
1,23,28000.0,0.004647774158
1,23,29000.0,0.004647774158
1,23,30000.0,
1,23,31000.0,0.005027191185
1,23,32000.0,0.005027191185
1,23,33000.0,0.005027191185
1,23,34000.0,
1,23,35000.0,0.005182520468
1,23,36000.0,0.005182520468
1,23,37000.0,0.005182520468
1,23,38000.0,
1,23,39000.0,0.005379194233
1,23,40000.0,0.005379194233
1,23,41000.0,0.005379194233
1,23,42000.0,
1,23,43000.0,0.004946304728
1,23,44000.0,0.004946304728
1,23,45000.0,0.004946304728
1,23,46000.0,
1,23,47000.0,
1,23,48000.0,0.008390936053
1,23,49000.0,0.008390936053
1,23,50000.0,0.008390936053
1,24,5000.0,0.002679568677
1,24,6000.0,0.002679568677
1,24,7000.0,0.002679568677
1,24,8000.0,
1,24,9000.0,0.002622006173
1,24,10000.0,0.002622006173
1,24,11000.0,0.002622006173
1,24,12000.0,0.002902305344
1,24,13000.0,0.002902305344
1,24,14000.0,0.002902305344
1,24,15000.0,
1,24,16000.0,0.002582619437
1,24,17000.0,0.002582619437
1,24,18000.0,0.002582619437
1,24,19000.0,
1,24,20000.0,0.002823033752
1,24,21000.0,0.002823033752
1,24,22000.0,0.002823033752
1,24,23000.0,
1,24,24000.0,0.002363384895
1,24,25000.0,0.002363384895
1,24,26000.0,0.002363384895
1,24,27000.0,0.002783723051
1,24,28000.0,0.002783723051
1,24,29000.0,0.002783723051
1,24,30000.0,
1,24,31000.0,0.002284186752
1,24,32000.0,0.002284186752
1,24,33000.0,0.002284186752
1,24,34000.0,
1,24,35000.0,
1,24,36000.0,0.002917531703
1,24,37000.0,0.002917531703
1,24,38000.0,0.002917531703
1,24,39000.0,
1,24,40000.0,0.002305186241
1,24,41000.0,0.002305186241
1,24,42000.0,0.002305186241
1,24,43000.0,
1,24,44000.0,0.007851961816
1,24,45000.0,0.007851961816
1,24,46000.0,0.007851961816
1,24,47000.0,
1,24,48000.0,0.003455124875
1,24,49000.0,0.003455124875
1,24,50000.0,0.003455124875
2,0,5000.0,
2,0,6000.0,0.014287404499
2,0,7000.0,0.014287404499
2,0,8000.0,0.014287404499
2,0,9000.0,
2,0,10000.0,0.005127529104
2,0,11000.0,0.005127529104
2,0,12000.0,0.005127529104
2,0,13000.0,
2,0,14000.0,
2,0,15000.0,0.005922452787
2,0,16000.0,0.005922452787
2,0,17000.0,0.005922452787
2,0,18000.0,
2,0,19000.0,
2,0,20000.0,
2,0,21000.0,
2,0,22000.0,
2,0,23000.0,
2,0,24000.0,
2,0,25000.0,
2,0,26000.0,
2,0,27000.0,0.009675217723
2,0,28000.0,0.009675217723
2,0,29000.0,0.009675217723
2,0,30000.0,0.007194681039
2,0,31000.0,0.007194681039
2,0,32000.0,0.007194681039
2,0,33000.0,
2,0,34000.0,0.005664847036
2,0,35000.0,0.005664847036
2,0,36000.0,0.005664847036
2,0,37000.0,
2,0,38000.0,0.002674612452
2,0,39000.0,0.002674612452
2,0,40000.0,0.002674612452
2,0,41000.0,0.002545852847
2,0,42000.0,0.002545852847
2,0,43000.0,0.002545852847
2,0,44000.0,0.002245304142
2,0,45000.0,0.002245304142
2,0,46000.0,0.002245304142
2,0,47000.0,
2,0,48000.0,
2,0,49000.0,0.00256458136
2,0,50000.0,0.00256458136
2,1,5000.0,0.008607800424
2,1,6000.0,0.008607800424
2,1,7000.0,0.008607800424
2,1,8000.0,
2,1,9000.0,0.005268542475
2,1,10000.0,0.005268542475
2,1,11000.0,0.005268542475
2,1,12000.0,
2,1,13000.0,0.005242337573
2,1,14000.0,0.005242337573
2,1,15000.0,0.005242337573
2,1,16000.0,
2,1,17000.0,0.002246231106
2,1,18000.0,0.002246231106
2,1,19000.0,0.002246231106
2,1,20000.0,
2,1,21000.0,0.002085256248
2,1,22000.0,0.002085256248
2,1,23000.0,0.002085256248
2,1,24000.0,
2,1,25000.0,0.005786593131
2,1,26000.0,0.005786593131
2,1,27000.0,0.005786593131
2,1,28000.0,
2,1,29000.0,
2,1,30000.0,0.003175987775
2,1,31000.0,0.003175987775
2,1,32000.0,0.003175987775
2,1,33000.0,
2,1,34000.0,0.002483887752
2,1,35000.0,0.002483887752
2,1,36000.0,0.002483887752
2,1,37000.0,0.002564005101
2,1,38000.0,0.002564005101
2,1,39000.0,0.002564005101
2,1,40000.0,
2,1,41000.0,0.006235389406
2,1,42000.0,0.006235389406
2,1,43000.0,0.006235389406
2,1,44000.0,0.002164828562
2,1,45000.0,0.002164828562
2,1,46000.0,0.002164828562
2,1,47000.0,
2,1,48000.0,0.002365456696
2,1,49000.0,0.002365456696
2,1,50000.0,0.002365456696
2,2,5000.0,
2,2,6000.0,0.002601593996
2,2,7000.0,0.002601593996
2,2,8000.0,0.002601593996
2,2,9000.0,0.005538627849
2,2,10000.0,0.005538627849
2,2,11000.0,0.005538627849
2,2,12000.0,
2,2,13000.0,0.003201616287
2,2,14000.0,0.003201616287
2,2,15000.0,0.003201616287
2,2,16000.0,
2,2,17000.0,0.002361490432
2,2,18000.0,0.002361490432
2,2,19000.0,0.002361490432
2,2,20000.0,
2,2,21000.0,0.002901023541
2,2,22000.0,0.002901023541
2,2,23000.0,0.002901023541
2,2,24000.0,
2,2,25000.0,0.005182400862
2,2,26000.0,0.005182400862
2,2,27000.0,0.005182400862
2,2,28000.0,
2,2,29000.0,0.002420081726
2,2,30000.0,0.002420081726
2,2,31000.0,0.002420081726
2,2,32000.0,
2,2,33000.0,0.001799683577
2,2,34000.0,0.001799683577
2,2,35000.0,0.001799683577
2,2,36000.0,
2,2,37000.0,0.002699145388
2,2,38000.0,0.002699145388
2,2,39000.0,0.002699145388
2,2,40000.0,
2,2,41000.0,
2,2,42000.0,0.0039826787
2,2,43000.0,0.0039826787
2,2,44000.0,0.0039826787
2,2,45000.0,
2,2,46000.0,0.002698212083
2,2,47000.0,0.002698212083
2,2,48000.0,0.002698212083
2,2,49000.0,
2,2,50000.0,
2,4,5000.0,0.003449424444
2,4,6000.0,0.003449424444
2,4,7000.0,0.003449424444
2,4,8000.0,
2,4,9000.0,0.002006664699
2,4,10000.0,0.002006664699
2,4,11000.0,0.002006664699
2,4,12000.0,
2,4,13000.0,
2,4,14000.0,
2,4,15000.0,
2,4,16000.0,0.011645380171
2,4,17000.0,0.011645380171
2,4,18000.0,0.011645380171
2,4,19000.0,0.006619869407
2,4,20000.0,0.006619869407
2,4,21000.0,0.006619869407
2,4,22000.0,
2,4,23000.0,0.004865528379
2,4,24000.0,0.004865528379
2,4,25000.0,0.004865528379
2,4,26000.0,
2,4,27000.0,0.004667241287
2,4,28000.0,0.004667241287
2,4,29000.0,0.004667241287
2,4,30000.0,
2,4,31000.0,0.005628367396
2,4,32000.0,0.005628367396
2,4,33000.0,0.005628367396
2,4,34000.0,
2,4,35000.0,
2,4,36000.0,0.007449289488
2,4,37000.0,0.007449289488
2,4,38000.0,0.007449289488
2,4,39000.0,0.005748661172
2,4,40000.0,0.005748661172
2,4,41000.0,0.005748661172
2,4,42000.0,
2,4,43000.0,
2,4,44000.0,0.004870812933
2,4,45000.0,0.004870812933
2,4,46000.0,0.004870812933
2,4,47000.0,
2,4,48000.0,
2,4,49000.0,
2,4,50000.0,
2,5,5000.0,3.047380735443
2,5,6000.0,3.047380735443
2,5,7000.0,3.047380735443
2,5,8000.0,0.002846772998
2,5,9000.0,0.002846772998
2,5,10000.0,0.002846772998
2,5,11000.0,
2,5,12000.0,0.002086593143
2,5,13000.0,0.002086593143
2,5,14000.0,0.002086593143
2,5,15000.0,0.002986469359
2,5,16000.0,0.002986469359
2,5,17000.0,0.002986469359
2,5,18000.0,
2,5,19000.0,0.00284632932
2,5,20000.0,0.00284632932
2,5,21000.0,0.00284632932
2,5,22000.0,0.00194621953
2,5,23000.0,0.00194621953
2,5,24000.0,0.00194621953
2,5,25000.0,
2,5,26000.0,
2,5,27000.0,0.003246070784
2,5,28000.0,0.003246070784
2,5,29000.0,0.003246070784
2,5,30000.0,
2,5,31000.0,0.003045968502
2,5,32000.0,0.003045968502
2,5,33000.0,0.003045968502
2,5,34000.0,
2,5,35000.0,0.002645869068
2,5,36000.0,0.002645869068
2,5,37000.0,0.002645869068
2,5,38000.0,
2,5,39000.0,0.002585772344
2,5,40000.0,0.002585772344
2,5,41000.0,0.002585772344
2,5,42000.0,
2,5,43000.0,0.002765699067
2,5,44000.0,0.002765699067
2,5,45000.0,0.002765699067
2,5,46000.0,
2,5,47000.0,0.002385637285
2,5,48000.0,0.002385637285
2,5,49000.0,0.002385637285
2,5,50000.0,
2,6,5000.0,
2,6,6000.0,0.004710617487
2,6,7000.0,0.004710617487
2,6,8000.0,0.004710617487
2,6,9000.0,
2,6,10000.0,0.002523199471
2,6,11000.0,0.002523199471
2,6,12000.0,0.002523199471
2,6,13000.0,
2,6,14000.0,0.00276233151
2,6,15000.0,0.00276233151
2,6,16000.0,0.00276233151
2,6,17000.0,
2,6,18000.0,0.002921400199
2,6,19000.0,0.002921400199
2,6,20000.0,0.002921400199
2,6,21000.0,
2,6,22000.0,0.002660520315
2,6,23000.0,0.002660520315
2,6,24000.0,0.002660520315
2,6,25000.0,
2,6,26000.0,
2,6,27000.0,0.003579900177
2,6,28000.0,0.003579900177
2,6,29000.0,0.003579900177
2,6,30000.0,
2,6,31000.0,0.002259707462
2,6,32000.0,0.002259707462
2,6,33000.0,0.002259707462
2,6,34000.0,
2,6,35000.0,0.0030198828
2,6,36000.0,0.0030198828
2,6,37000.0,0.0030198828
2,6,38000.0,
2,6,39000.0,
2,6,40000.0,0.002540098001
2,6,41000.0,0.002540098001
2,6,42000.0,0.002540098001
2,6,43000.0,
2,6,44000.0,0.002000094925
2,6,45000.0,0.002000094925
2,6,46000.0,0.002000094925
2,6,47000.0,
2,6,48000.0,0.002700131431
2,6,49000.0,0.002700131431
2,6,50000.0,0.002700131431
2,7,5000.0,
2,7,6000.0,0.004277897029
2,7,7000.0,0.004277897029
2,7,8000.0,0.004277897029
2,7,9000.0,
2,7,10000.0,0.003122081956
2,7,11000.0,0.003122081956
2,7,12000.0,0.003122081956
2,7,13000.0,0.002182407849
2,7,14000.0,0.002182407849
2,7,15000.0,0.002182407849
2,7,16000.0,
2,7,17000.0,
2,7,18000.0,0.002022800549
2,7,19000.0,0.002022800549
2,7,20000.0,0.002022800549
2,7,21000.0,
2,7,22000.0,0.002323122194
2,7,23000.0,0.002323122194
2,7,24000.0,0.002323122194
2,7,25000.0,
2,7,26000.0,0.005541424587
2,7,27000.0,0.005541424587
2,7,28000.0,0.005541424587
2,7,29000.0,
2,7,30000.0,
2,7,31000.0,0.002563944663
2,7,32000.0,0.002563944663
2,7,33000.0,0.002563944663
2,7,34000.0,
2,7,35000.0,0.002964284061
2,7,36000.0,0.002964284061
2,7,37000.0,0.002964284061
2,7,38000.0,
2,7,39000.0,0.002724611686
2,7,40000.0,0.002724611686
2,7,41000.0,0.002724611686
2,7,42000.0,0.002344944057
2,7,43000.0,0.002344944057
2,7,44000.0,0.002344944057
2,7,45000.0,
2,7,46000.0,
2,7,47000.0,0.025023543911
2,7,48000.0,0.025023543911
2,7,49000.0,0.025023543911
2,7,50000.0,
2,8,5000.0,0.009074315239
2,8,6000.0,0.009074315239
2,8,7000.0,0.009074315239
2,8,8000.0,
2,8,9000.0,0.008796266682
2,8,10000.0,0.008796266682
2,8,11000.0,0.008796266682
2,8,12000.0,0.002346748178
2,8,13000.0,0.002346748178
2,8,14000.0,0.002346748178
2,8,15000.0,
2,8,16000.0,0.00327070846
2,8,17000.0,0.00327070846
2,8,18000.0,0.00327070846
2,8,19000.0,
2,8,20000.0,0.005402491617
2,8,21000.0,0.005402491617
2,8,22000.0,0.005402491617
2,8,23000.0,
2,8,24000.0,
2,8,25000.0,0.002658568697
2,8,26000.0,0.002658568697
2,8,27000.0,0.002658568697
2,8,28000.0,
2,8,29000.0,0.00422211372
2,8,30000.0,0.00422211372
2,8,31000.0,0.00422211372
2,8,32000.0,0.004900165901
2,8,33000.0,0.004900165901
2,8,34000.0,0.004900165901
2,8,35000.0,
2,8,36000.0,0.00397073752
2,8,37000.0,0.00397073752
2,8,38000.0,0.00397073752
2,8,39000.0,
2,8,40000.0,0.002520504837
2,8,41000.0,0.002520504837
2,8,42000.0,0.002520504837
2,8,43000.0,
2,8,44000.0,0.002521982992
2,8,45000.0,0.002521982992
2,8,46000.0,0.002521982992
2,8,47000.0,
2,8,48000.0,0.002623355893
2,8,49000.0,0.002623355893
2,8,50000.0,0.002623355893
2,9,5000.0,
2,9,6000.0,0.006541407375
2,9,7000.0,0.006541407375
2,9,8000.0,0.006541407375
2,9,9000.0,
2,9,10000.0,0.006674272337
2,9,11000.0,0.006674272337
2,9,12000.0,0.006674272337
2,9,13000.0,
2,9,14000.0,0.00735028204
2,9,15000.0,0.00735028204
2,9,16000.0,0.00735028204
2,9,17000.0,
2,9,18000.0,0.004788453345
2,9,19000.0,0.004788453345
2,9,20000.0,0.004788453345
2,9,21000.0,
2,9,22000.0,
2,9,23000.0,0.005063306953
2,9,24000.0,0.005063306953
2,9,25000.0,0.005063306953
2,9,26000.0,0.004586818204
2,9,27000.0,0.004586818204
2,9,28000.0,0.004586818204
2,9,29000.0,
2,9,30000.0,
2,9,31000.0,0.004845363946
2,9,32000.0,0.004845363946
2,9,33000.0,0.004845363946
2,9,34000.0,
2,9,35000.0,0.005446494135
2,9,36000.0,0.005446494135
2,9,37000.0,0.005446494135
2,9,38000.0,
2,9,39000.0,
2,9,40000.0,0.005205773103
2,9,41000.0,0.005205773103
2,9,42000.0,0.005205773103
2,9,43000.0,0.00240701917
2,9,44000.0,0.00240701917
2,9,45000.0,0.00240701917
2,9,46000.0,0.003795328489
2,9,47000.0,0.003795328489
2,9,48000.0,0.003795328489
2,9,49000.0,
2,9,50000.0,0.002646523184
2,10,5000.0,
2,10,6000.0,0.003570625399
2,10,7000.0,0.003570625399
2,10,8000.0,0.003570625399
2,10,9000.0,
2,10,10000.0,0.00247905076
2,10,11000.0,0.00247905076
2,10,12000.0,0.00247905076
2,10,13000.0,
2,10,14000.0,0.00273834496
2,10,15000.0,0.00273834496
2,10,16000.0,0.00273834496
2,10,17000.0,
2,10,18000.0,
2,10,19000.0,0.002778051435
2,10,20000.0,0.002778051435
2,10,21000.0,0.002778051435
2,10,22000.0,0.003911968719
2,10,23000.0,0.003911968719
2,10,24000.0,0.003911968719
2,10,25000.0,
2,10,26000.0,0.003078747691
2,10,27000.0,0.003078747691
2,10,28000.0,0.003078747691
2,10,29000.0,
2,10,30000.0,
2,10,31000.0,0.00307970079
2,10,32000.0,0.00307970079
2,10,33000.0,0.00307970079
2,10,34000.0,
2,10,35000.0,0.002420698817
2,10,36000.0,0.002420698817
2,10,37000.0,0.002420698817
2,10,38000.0,
2,10,39000.0,0.002901508847
2,10,40000.0,0.002901508847
2,10,41000.0,0.002901508847
2,10,42000.0,0.00320238012
2,10,43000.0,0.00320238012
2,10,44000.0,0.00320238012
2,10,45000.0,
2,10,46000.0,0.002423429481
2,10,47000.0,0.002423429481
2,10,48000.0,0.002423429481
2,10,49000.0,
2,10,50000.0,
2,11,5000.0,
2,11,6000.0,0.002699297617
2,11,7000.0,0.002699297617
2,11,8000.0,0.002699297617
2,11,9000.0,
2,11,10000.0,0.002719795439
2,11,11000.0,0.002719795439
2,11,12000.0,0.002719795439
2,11,13000.0,
2,11,14000.0,0.002397547241
2,11,15000.0,0.002397547241
2,11,16000.0,0.002397547241
2,11,17000.0,
2,11,18000.0,0.002660834575
2,11,19000.0,0.002660834575
2,11,20000.0,0.002660834575
2,11,21000.0,
2,11,22000.0,0.002841412118
2,11,23000.0,0.002841412118
2,11,24000.0,0.002841412118
2,11,25000.0,0.002441874938
2,11,26000.0,0.002441874938
2,11,27000.0,0.002441874938
2,11,28000.0,
2,11,29000.0,
2,11,30000.0,0.002462509434
2,11,31000.0,0.002462509434
2,11,32000.0,0.002462509434
2,11,33000.0,
2,11,34000.0,0.002723106739
2,11,35000.0,0.002723106739
2,11,36000.0,0.002723106739
2,11,37000.0,
2,11,38000.0,0.002663657785
2,11,39000.0,0.002663657785
2,11,40000.0,0.002663657785
2,11,41000.0,
2,11,42000.0,
2,11,43000.0,0.00308431345
2,11,44000.0,0.00308431345
2,11,45000.0,0.00308431345
2,11,46000.0,
2,11,47000.0,0.002244904165
2,11,48000.0,0.002244904165
2,11,49000.0,0.002244904165
2,11,50000.0,
2,12,5000.0,
2,12,6000.0,0.007027715584
2,12,7000.0,0.007027715584
2,12,8000.0,0.007027715584
2,12,9000.0,
2,12,10000.0,
2,12,11000.0,0.004126434213
2,12,12000.0,0.004126434213
2,12,13000.0,0.004126434213
2,12,14000.0,
2,12,15000.0,0.002768492402
2,12,16000.0,0.002768492402
2,12,17000.0,0.002768492402
2,12,18000.0,
2,12,19000.0,0.002425725881
2,12,20000.0,0.002425725881
2,12,21000.0,0.002425725881
2,12,22000.0,0.004033695339
2,12,23000.0,0.004033695339
2,12,24000.0,0.004033695339
2,12,25000.0,0.003680933864
2,12,26000.0,0.003680933864
2,12,27000.0,0.003680933864
2,12,28000.0,
2,12,29000.0,
2,12,30000.0,0.003715118478
2,12,31000.0,0.003715118478
2,12,32000.0,0.003715118478
2,12,33000.0,0.002942354695
2,12,34000.0,0.002942354695
2,12,35000.0,0.002942354695
2,12,36000.0,0.002142091692
2,12,37000.0,0.002142091692
2,12,38000.0,0.002142091692
2,12,39000.0,
2,12,40000.0,0.002902080329
2,12,41000.0,0.002902080329
2,12,42000.0,0.002902080329
2,12,43000.0,
2,12,44000.0,0.002982498107
2,12,45000.0,0.002982498107
2,12,46000.0,0.002982498107
2,12,47000.0,
2,12,48000.0,0.002803068843
2,12,49000.0,0.002803068843
2,12,50000.0,0.002803068843
2,13,5000.0,
2,13,6000.0,0.002425563214
2,13,7000.0,0.002425563214
2,13,8000.0,0.002425563214
2,13,9000.0,
2,13,10000.0,
2,13,11000.0,0.003344636493
2,13,12000.0,0.003344636493
2,13,13000.0,0.003344636493
2,13,14000.0,
2,13,15000.0,0.003732526106
2,13,16000.0,0.003732526106
2,13,17000.0,0.003732526106
2,13,18000.0,
2,13,19000.0,0.002703217321
2,13,20000.0,0.002703217321
2,13,21000.0,0.002703217321
2,13,22000.0,0.002962820488
2,13,23000.0,0.002962820488
2,13,24000.0,0.002962820488
2,13,25000.0,0.002782457778
2,13,26000.0,0.002782457778
2,13,27000.0,0.002782457778
2,13,28000.0,
2,13,29000.0,0.002039827926
2,13,30000.0,0.002039827926
2,13,31000.0,0.002039827926
2,13,32000.0,
2,13,33000.0,0.002622329456
2,13,34000.0,0.002622329456
2,13,35000.0,0.002622329456
2,13,36000.0,
2,13,37000.0,0.003022604417
2,13,38000.0,0.003022604417
2,13,39000.0,0.003022604417
2,13,40000.0,
2,13,41000.0,0.00226299956
2,13,42000.0,0.00226299956
2,13,43000.0,0.00226299956
2,13,44000.0,
2,13,45000.0,0.003203712759
2,13,46000.0,0.003203712759
2,13,47000.0,0.003203712759
2,13,48000.0,
2,13,49000.0,
2,13,50000.0,0.003084517639
2,14,5000.0,0.002081173607
2,14,6000.0,0.002081173607
2,14,7000.0,0.002081173607
2,14,8000.0,
2,14,9000.0,0.002140690753
2,14,10000.0,0.002140690753
2,14,11000.0,0.002140690753
2,14,12000.0,0.002960680522
2,14,13000.0,0.002960680522
2,14,14000.0,0.002960680522
2,14,15000.0,
2,14,16000.0,
2,14,17000.0,0.002221319821
2,14,18000.0,0.002221319821
2,14,19000.0,0.002221319821
2,14,20000.0,
2,14,21000.0,0.002882234739
2,14,22000.0,0.002882234739
2,14,23000.0,0.002882234739
2,14,24000.0,
2,14,25000.0,0.002743272421
2,14,26000.0,0.002743272421
2,14,27000.0,0.002743272421
2,14,28000.0,0.002464343714
2,14,29000.0,0.002464343714
2,14,30000.0,0.002464343714
2,14,31000.0,
2,14,32000.0,
2,14,33000.0,0.005977600156
2,14,34000.0,0.005977600156
2,14,35000.0,0.005977600156
2,14,36000.0,
2,14,37000.0,
2,14,38000.0,
2,14,39000.0,
2,14,40000.0,0.012258448134
2,14,41000.0,0.012258448134
2,14,42000.0,0.012258448134
2,14,43000.0,
2,14,44000.0,
2,14,45000.0,
2,14,46000.0,
2,14,47000.0,0.005036128261
2,14,48000.0,0.005036128261
2,14,49000.0,0.005036128261
2,14,50000.0,
2,15,5000.0,
2,15,6000.0,0.006933114458
2,15,7000.0,0.006933114458
2,15,8000.0,0.006933114458
2,15,9000.0,0.00419143748
2,15,10000.0,0.00419143748
2,15,11000.0,0.00419143748
2,15,12000.0,
2,15,13000.0,0.005230245495
2,15,14000.0,0.005230245495
2,15,15000.0,0.005230245495
2,15,16000.0,
2,15,17000.0,
2,15,18000.0,0.011414038387
2,15,19000.0,0.011414038387
2,15,20000.0,0.011414038387
2,15,21000.0,
2,15,22000.0,0.005713518836
2,15,23000.0,0.005713518836
2,15,24000.0,0.005713518836
2,15,25000.0,
2,15,26000.0,
2,15,27000.0,0.010875282752
2,15,28000.0,0.010875282752
2,15,29000.0,0.010875282752
2,15,30000.0,
2,15,31000.0,0.008161972232
2,15,32000.0,0.008161972232
2,15,33000.0,0.008161972232
2,15,34000.0,
2,15,35000.0,
2,15,36000.0,0.00657922596
2,15,37000.0,0.00657922596
2,15,38000.0,0.00657922596
2,15,39000.0,
2,15,40000.0,0.002106694744
2,15,41000.0,0.002106694744
2,15,42000.0,0.002106694744
2,15,43000.0,0.003285985058
2,15,44000.0,0.003285985058
2,15,45000.0,0.003285985058
2,15,46000.0,
2,15,47000.0,0.003401199016
2,15,48000.0,0.003401199016
2,15,49000.0,0.003401199016
2,15,50000.0,
2,16,5000.0,
2,16,6000.0,0.008181720516
2,16,7000.0,0.008181720516
2,16,8000.0,0.008181720516
2,16,9000.0,
2,16,10000.0,0.00402761097
2,16,11000.0,0.00402761097
2,16,12000.0,0.00402761097
2,16,13000.0,
2,16,14000.0,0.00675143236
2,16,15000.0,0.00675143236
2,16,16000.0,0.00675143236
2,16,17000.0,
2,16,18000.0,0.004604116631
2,16,19000.0,0.004604116631
2,16,20000.0,0.004604116631
2,16,21000.0,0.00456530656
2,16,22000.0,0.00456530656
2,16,23000.0,0.00456530656
2,16,24000.0,
2,16,25000.0,
2,16,26000.0,0.003380636907
2,16,27000.0,0.003380636907
2,16,28000.0,0.003380636907
2,16,29000.0,
2,16,30000.0,0.002085580495
2,16,31000.0,0.002085580495
2,16,32000.0,0.002085580495
2,16,33000.0,
2,16,34000.0,0.002185129842
2,16,35000.0,0.002185129842
2,16,36000.0,0.002185129842
2,16,37000.0,
2,16,38000.0,0.001944966323
2,16,39000.0,0.001944966323
2,16,40000.0,0.001944966323
2,16,41000.0,
2,16,42000.0,0.002985028528
2,16,43000.0,0.002985028528
2,16,44000.0,0.002985028528
2,16,45000.0,
2,16,46000.0,
2,16,47000.0,0.006118838302
