rep,host,t,delay_sec
1,20,17000.0,0.002616767269
1,20,18000.0,
1,20,19000.0,
1,20,20000.0,0.00713933366
1,20,21000.0,0.00713933366
1,20,22000.0,0.00713933366
1,20,23000.0,
1,20,24000.0,0.002696070607
1,20,25000.0,0.002696070607
1,20,26000.0,0.002696070607
1,20,27000.0,
1,20,28000.0,0.003896351444
1,20,29000.0,0.003896351444
1,20,30000.0,0.003896351444
1,20,31000.0,0.003535821726
1,20,32000.0,0.003535821726
1,20,33000.0,0.003535821726
1,20,34000.0,0.003055975176
1,20,35000.0,0.003055975176
1,20,36000.0,0.003055975176
1,20,37000.0,0.003722212592
1,20,38000.0,0.003722212592
1,20,39000.0,0.003722212592
1,20,40000.0,
1,20,41000.0,
1,20,42000.0,0.0027169789
1,20,43000.0,0.0027169789
1,20,44000.0,0.0027169789
1,20,45000.0,
1,20,46000.0,
1,20,47000.0,0.002237923113
1,20,48000.0,0.002237923113
1,20,49000.0,0.002237923113
1,20,50000.0,0.002398617758
1,21,5000.0,
1,21,6000.0,0.00348795626
1,21,7000.0,0.00348795626
1,21,8000.0,0.00348795626
1,21,9000.0,
1,21,10000.0,0.005046340671
1,21,11000.0,0.005046340671
1,21,12000.0,0.005046340671
1,21,13000.0,
1,21,14000.0,0.002680044571
1,21,15000.0,0.002680044571
1,21,16000.0,0.002680044571
1,21,17000.0,
1,21,18000.0,0.002760190062
1,21,19000.0,0.002760190062
1,21,20000.0,0.002760190062
1,21,21000.0,
1,21,22000.0,0.011227579223
1,21,23000.0,0.011227579223
1,21,24000.0,0.011227579223
1,21,25000.0,
1,21,26000.0,0.004397508584
1,21,27000.0,0.004397508584
1,21,28000.0,0.004397508584
1,21,29000.0,
1,21,30000.0,0.002300707103
1,21,31000.0,0.002300707103
1,21,32000.0,0.002300707103
1,21,33000.0,
1,21,34000.0,
1,21,35000.0,
1,21,36000.0,
1,21,37000.0,0.00844569834
1,21,38000.0,0.00844569834
1,21,39000.0,0.00844569834
1,21,40000.0,
1,21,41000.0,
1,21,42000.0,0.005067437017
1,21,43000.0,0.005067437017
1,21,44000.0,0.005067437017
1,21,45000.0,
1,21,46000.0,
1,21,47000.0,
1,21,48000.0,
1,21,49000.0,
1,21,50000.0,0.007104555805
1,22,5000.0,
1,22,6000.0,0.006604068992
1,22,7000.0,0.006604068992
1,22,8000.0,0.006604068992
1,22,9000.0,
1,22,10000.0,
1,22,11000.0,0.004537721887
1,22,12000.0,0.004537721887
1,22,13000.0,0.004537721887
1,22,14000.0,
1,22,15000.0,
1,22,16000.0,0.005637753735
1,22,17000.0,0.005637753735
1,22,18000.0,0.005637753735
1,22,19000.0,
1,22,20000.0,0.004785219377
1,22,21000.0,0.004785219377
1,22,22000.0,0.004785219377
1,22,23000.0,
1,22,24000.0,
1,22,25000.0,0.007473936972
1,22,26000.0,0.007473936972
1,22,27000.0,0.007473936972
1,22,28000.0,
1,22,29000.0,0.012467596506
1,22,30000.0,0.012467596506
1,22,31000.0,0.012467596506
1,22,32000.0,
1,22,33000.0,0.005916742004
1,22,34000.0,0.005916742004
1,22,35000.0,0.005916742004
1,22,36000.0,
1,22,37000.0,0.00523163371
1,22,38000.0,0.00523163371
1,22,39000.0,0.00523163371
1,22,40000.0,
1,22,41000.0,0.004470723627
1,22,42000.0,0.004470723627
1,22,43000.0,0.004470723627
1,22,44000.0,
1,22,45000.0,0.004870839228
1,22,46000.0,0.004870839228
1,22,47000.0,0.004870839228
1,22,48000.0,
1,22,49000.0,0.005084486258
1,22,50000.0,0.005084486258
1,23,5000.0,
1,23,6000.0,0.005263065485
1,23,7000.0,0.005263065485
1,23,8000.0,0.005263065485
1,23,9000.0,
1,23,10000.0,0.007390675664
1,23,11000.0,0.007390675664
1,23,12000.0,0.007390675664
1,23,13000.0,
1,23,14000.0,0.004428652484
1,23,15000.0,0.004428652484
1,23,16000.0,0.004428652484
1,23,17000.0,
1,23,18000.0,0.00676988043
1,23,19000.0,0.00676988043
1,23,20000.0,0.00676988043
1,23,21000.0,
1,23,22000.0,
1,23,23000.0,
1,23,24000.0,
1,23,25000.0,
1,23,26000.0,0.01093393702
1,23,27000.0,0.01093393702
1,23,28000.0,0.01093393702
1,23,29000.0,0.004430543622
1,23,30000.0,0.004430543622
1,23,31000.0,0.004430543622
1,23,32000.0,
1,23,33000.0,
1,23,34000.0,0.00469237401
1,23,35000.0,0.00469237401
1,23,36000.0,0.00469237401
1,23,37000.0,
1,23,38000.0,
1,23,39000.0,0.004332151088
1,23,40000.0,0.004332151088
1,23,41000.0,0.004332151088
1,23,42000.0,
1,23,43000.0,
1,23,44000.0,0.007207044869
1,23,45000.0,0.007207044869
1,23,46000.0,0.007207044869
1,23,47000.0,
1,23,48000.0,
1,23,49000.0,0.006669676655
1,23,50000.0,0.006669676655
1,24,5000.0,
1,24,6000.0,
1,24,7000.0,
1,24,8000.0,
1,24,9000.0,
1,24,10000.0,
1,24,11000.0,
1,24,12000.0,
1,24,13000.0,
1,24,14000.0,
1,24,15000.0,
1,24,16000.0,
1,24,17000.0,
1,24,18000.0,
1,24,19000.0,
1,24,20000.0,
1,24,21000.0,
1,24,22000.0,
1,24,23000.0,0.009956727304
1,24,24000.0,0.009956727304
1,24,25000.0,0.009956727304
1,24,26000.0,0.006182126758
1,24,27000.0,0.006182126758
1,24,28000.0,0.006182126758
1,24,29000.0,
1,24,30000.0,0.005004308291
1,24,31000.0,0.005004308291
1,24,32000.0,0.005004308291
1,24,33000.0,
1,24,34000.0,
1,24,35000.0,
1,24,36000.0,
1,24,37000.0,
1,24,38000.0,
1,24,39000.0,
1,24,40000.0,
1,24,41000.0,
1,24,42000.0,
1,24,43000.0,0.026914908483
1,24,44000.0,0.026914908483
1,24,45000.0,0.026914908483
1,24,46000.0,0.006571100317
1,24,47000.0,0.006571100317
1,24,48000.0,0.006571100317
1,24,49000.0,
1,24,50000.0,
2,0,5000.0,
2,0,6000.0,0.013766943605
2,0,7000.0,0.013766943605
2,0,8000.0,0.013766943605
2,0,9000.0,0.004412539937
2,0,10000.0,0.004412539937
2,0,11000.0,0.004412539937
2,0,12000.0,0.005636076349
2,0,13000.0,0.005636076349
2,0,14000.0,0.005636076349
2,0,15000.0,
2,0,16000.0,0.005369775582
2,0,17000.0,0.005369775582
2,0,18000.0,0.005369775582
2,0,19000.0,
2,0,20000.0,
2,0,21000.0,0.009378404317
2,0,22000.0,0.009378404317
2,0,23000.0,0.009378404317
2,0,24000.0,
2,0,25000.0,0.00832199507
2,0,26000.0,0.00832199507
2,0,27000.0,0.00832199507
2,0,28000.0,0.003378747482
2,0,29000.0,0.003378747482
2,0,30000.0,0.003378747482
2,0,31000.0,
2,0,32000.0,0.003057615714
2,0,33000.0,0.003057615714
2,0,34000.0,0.003057615714
2,0,35000.0,
2,0,36000.0,0.007410388722
2,0,37000.0,0.007410388722
2,0,38000.0,0.007410388722
2,0,39000.0,0.002735900618
2,0,40000.0,0.002735900618
2,0,41000.0,0.002735900618
2,0,42000.0,0.003355060746
2,0,43000.0,0.003355060746
2,0,44000.0,0.003355060746
2,0,45000.0,
2,0,46000.0,
2,0,47000.0,0.002654037074
2,0,48000.0,0.002654037074
2,0,49000.0,0.002654037074
2,0,50000.0,
2,1,5000.0,
2,1,6000.0,0.005243959781
2,1,7000.0,0.005243959781
2,1,8000.0,0.005243959781
2,1,9000.0,
2,1,10000.0,
2,1,11000.0,0.005288893565
2,1,12000.0,0.005288893565
2,1,13000.0,0.005288893565
2,1,14000.0,
2,1,15000.0,
2,1,16000.0,0.005517481479
2,1,17000.0,0.005517481479
2,1,18000.0,0.005517481479
2,1,19000.0,
2,1,20000.0,
2,1,21000.0,0.002819428422
2,1,22000.0,0.002819428422
2,1,23000.0,0.002819428422
2,1,24000.0,
2,1,25000.0,
2,1,26000.0,0.002898058472
2,1,27000.0,0.002898058472
2,1,28000.0,0.002898058472
2,1,29000.0,
2,1,30000.0,0.002396859087
2,1,31000.0,0.002396859087
2,1,32000.0,0.002396859087
2,1,33000.0,
2,1,34000.0,
2,1,35000.0,0.002835725618
2,1,36000.0,0.002835725618
2,1,37000.0,0.002835725618
2,1,38000.0,
2,1,39000.0,0.002535091082
2,1,40000.0,0.002535091082
2,1,41000.0,0.002535091082
2,1,42000.0,
2,1,43000.0,0.00510548907
2,1,44000.0,0.00510548907
2,1,45000.0,0.00510548907
2,1,46000.0,
2,1,47000.0,0.003514307466
2,1,48000.0,0.003514307466
2,1,49000.0,0.003514307466
2,1,50000.0,0.001834082875
2,2,5000.0,0.012079508786
2,2,6000.0,0.012079508786
2,2,7000.0,0.012079508786
2,2,8000.0,
2,2,9000.0,0.010354593477
2,2,10000.0,0.010354593477
2,2,11000.0,0.010354593477
2,2,12000.0,
2,2,13000.0,
2,2,14000.0,0.00726508617
2,2,15000.0,0.00726508617
2,2,16000.0,0.00726508617
2,2,17000.0,
2,2,18000.0,
2,2,19000.0,0.007428646512
2,2,20000.0,0.007428646512
2,2,21000.0,0.007428646512
2,2,22000.0,
2,2,23000.0,0.005187478344
2,2,24000.0,0.005187478344
2,2,25000.0,0.005187478344
2,2,26000.0,
2,2,27000.0,
2,2,28000.0,
2,2,29000.0,
2,2,30000.0,
2,2,31000.0,
2,2,32000.0,
2,2,33000.0,
2,2,34000.0,
2,2,35000.0,
2,2,36000.0,
2,2,37000.0,0.00682961894
2,2,38000.0,0.00682961894
2,2,39000.0,0.00682961894
2,2,40000.0,0.010358301329
2,2,41000.0,0.010358301329
2,2,42000.0,0.010358301329
2,2,43000.0,
2,2,44000.0,
2,2,45000.0,0.013605228715
2,2,46000.0,0.013605228715
2,2,47000.0,0.013605228715
2,2,48000.0,
2,2,49000.0,
2,2,50000.0,0.004312709821
2,4,5000.0,
2,4,6000.0,
2,4,7000.0,
2,4,8000.0,
2,4,9000.0,
2,4,10000.0,
2,4,11000.0,
2,4,12000.0,
2,4,13000.0,
2,4,14000.0,
2,4,15000.0,
2,4,16000.0,
2,4,17000.0,
2,4,18000.0,
2,4,19000.0,
2,4,20000.0,
2,4,21000.0,
2,4,22000.0,
2,4,23000.0,
2,4,24000.0,
2,4,25000.0,
2,4,26000.0,
2,4,27000.0,
2,4,28000.0,
2,4,29000.0,
2,4,30000.0,
2,4,31000.0,
2,4,32000.0,
2,4,33000.0,
2,4,34000.0,
2,4,35000.0,
2,4,36000.0,
2,4,37000.0,
2,4,38000.0,
2,4,39000.0,
2,4,40000.0,
2,4,41000.0,
2,4,42000.0,
2,4,43000.0,
2,4,44000.0,
2,4,45000.0,
2,4,46000.0,
2,4,47000.0,
2,4,48000.0,
2,4,49000.0,
2,4,50000.0,
2,5,5000.0,
2,5,6000.0,0.003845679158
2,5,7000.0,0.003845679158
2,5,8000.0,0.003845679158
2,5,9000.0,0.002715519708
2,5,10000.0,0.002715519708
2,5,11000.0,0.002715519708
2,5,12000.0,
2,5,13000.0,
2,5,14000.0,0.002196626108
2,5,15000.0,0.002196626108
2,5,16000.0,0.002196626108
2,5,17000.0,0.002357419325
2,5,18000.0,0.002357419325
2,5,19000.0,0.002357419325
2,5,20000.0,
2,5,21000.0,
2,5,22000.0,0.00285849445
2,5,23000.0,0.00285849445
2,5,24000.0,0.00285849445
2,5,25000.0,0.011909106291
2,5,26000.0,0.011909106291
2,5,27000.0,0.011909106291
2,5,28000.0,
2,5,29000.0,
2,5,30000.0,0.002460057966
2,5,31000.0,0.002460057966
2,5,32000.0,0.002460057966
2,5,33000.0,
2,5,34000.0,0.002880739868
2,5,35000.0,0.002880739868
2,5,36000.0,0.002880739868
2,5,37000.0,
2,5,38000.0,
2,5,39000.0,0.006034954998
2,5,40000.0,0.006034954998
2,5,41000.0,0.006034954998
2,5,42000.0,
2,5,43000.0,0.014700232838
2,5,44000.0,0.014700232838
2,5,45000.0,0.014700232838
2,5,46000.0,0.004311968564
2,5,47000.0,0.004311968564
2,5,48000.0,0.004311968564
2,5,49000.0,
2,5,50000.0,
2,6,5000.0,
2,6,6000.0,0.005708150297
2,6,7000.0,0.005708150297
2,6,8000.0,0.005708150297
2,6,9000.0,
2,6,10000.0,
2,6,11000.0,
2,6,12000.0,
2,6,13000.0,0.002998569359
2,6,14000.0,0.002998569359
2,6,15000.0,0.002998569359
2,6,16000.0,0.002259516193
2,6,17000.0,0.002259516193
2,6,18000.0,0.002259516193
2,6,19000.0,
2,6,20000.0,0.00518872244
2,6,21000.0,0.00518872244
2,6,22000.0,0.00518872244
2,6,23000.0,
2,6,24000.0,
2,6,25000.0,
2,6,26000.0,
2,6,27000.0,
2,6,28000.0,
2,6,29000.0,
2,6,30000.0,
2,6,31000.0,
2,6,32000.0,
2,6,33000.0,
2,6,34000.0,
2,6,35000.0,
2,6,36000.0,
2,6,37000.0,
2,6,38000.0,
2,6,39000.0,
2,6,40000.0,
2,6,41000.0,
2,6,42000.0,
2,6,43000.0,
2,6,44000.0,
2,6,45000.0,
2,6,46000.0,
2,6,47000.0,
2,6,48000.0,
2,6,49000.0,
2,6,50000.0,
2,7,5000.0,0.006426695964
2,7,6000.0,0.006426695964
2,7,7000.0,0.006426695964
2,7,8000.0,
2,7,9000.0,
2,7,10000.0,0.002571179837
2,7,11000.0,0.002571179837
2,7,12000.0,0.002571179837
2,7,13000.0,0.002078185661
2,7,14000.0,0.002078185661
2,7,15000.0,0.002078185661
2,7,16000.0,
2,7,17000.0,0.002918172389
2,7,18000.0,0.002918172389
2,7,19000.0,0.002918172389
2,7,20000.0,0.002158162213
2,7,21000.0,0.002158162213
2,7,22000.0,0.002158162213
2,7,23000.0,0.00273815404
2,7,24000.0,0.00273815404
2,7,25000.0,0.00273815404
2,7,26000.0,
2,7,27000.0,0.002257971789
2,7,28000.0,0.002257971789
2,7,29000.0,0.002257971789
2,7,30000.0,
2,7,31000.0,0.002985298694
2,7,32000.0,0.002985298694
2,7,33000.0,0.002985298694
2,7,34000.0,0.002117513847
2,7,35000.0,0.002117513847
2,7,36000.0,0.002117513847
2,7,37000.0,
2,7,38000.0,
2,7,39000.0,0.002917314412
2,7,40000.0,0.002917314412
2,7,41000.0,0.002917314412
2,7,42000.0,
2,7,43000.0,0.007865062189
2,7,44000.0,0.007865062189
2,7,45000.0,0.007865062189
2,7,46000.0,0.002997211732
2,7,47000.0,0.002997211732
2,7,48000.0,0.002997211732
2,7,49000.0,
2,7,50000.0,
2,8,5000.0,
2,8,6000.0,0.002257851873
2,8,7000.0,0.002257851873
2,8,8000.0,0.002257851873
2,8,9000.0,
2,8,10000.0,0.002677927654
2,8,11000.0,0.002677927654
2,8,12000.0,0.002677927654
2,8,13000.0,
2,8,14000.0,0.002618042541
2,8,15000.0,0.002618042541
2,8,16000.0,0.002618042541
2,8,17000.0,
2,8,18000.0,
2,8,19000.0,0.00370453617
2,8,20000.0,0.00370453617
2,8,21000.0,0.00370453617
2,8,22000.0,
2,8,23000.0,0.005367846291
2,8,24000.0,0.005367846291
2,8,25000.0,0.005367846291
2,8,26000.0,
2,8,27000.0,0.002598649504
2,8,28000.0,0.002598649504
2,8,29000.0,0.002598649504
2,8,30000.0,
2,8,31000.0,0.002578843855
2,8,32000.0,0.002578843855
2,8,33000.0,0.002578843855
2,8,34000.0,
2,8,35000.0,0.002435521702
2,8,36000.0,0.002435521702
2,8,37000.0,0.002435521702
2,8,38000.0,0.002659365628
2,8,39000.0,0.002659365628
2,8,40000.0,0.002659365628
2,8,41000.0,
2,8,42000.0,0.00191968337
2,8,43000.0,0.00191968337
2,8,44000.0,0.00191968337
2,8,45000.0,
2,8,46000.0,
2,8,47000.0,0.003060072679
2,8,48000.0,0.003060072679
2,8,49000.0,0.003060072679
2,8,50000.0,
2,9,5000.0,0.0
2,9,6000.0,0.0
2,9,7000.0,0.0
2,9,8000.0,
2,9,9000.0,0.0
2,9,10000.0,0.0
2,9,11000.0,0.0
2,9,12000.0,
2,9,13000.0,0.0
2,9,14000.0,0.0
2,9,15000.0,0.0
2,9,16000.0,
2,9,17000.0,0.0
2,9,18000.0,0.0
2,9,19000.0,0.0
2,9,20000.0,
2,9,21000.0,0.0
2,9,22000.0,0.0
2,9,23000.0,0.0
2,9,24000.0,
2,9,25000.0,0.0
2,9,26000.0,0.0
2,9,27000.0,0.0
2,9,28000.0,
2,9,29000.0,
2,9,30000.0,0.0
2,9,31000.0,0.0
2,9,32000.0,0.0
2,9,33000.0,
2,9,34000.0,0.0
2,9,35000.0,0.0
2,9,36000.0,0.0
2,9,37000.0,0.0
2,9,38000.0,0.0
2,9,39000.0,0.0
2,9,40000.0,
2,9,41000.0,0.0
2,9,42000.0,0.0
2,9,43000.0,0.0
2,9,44000.0,0.0
2,9,45000.0,0.0
2,9,46000.0,0.0
2,9,47000.0,
2,9,48000.0,0.0
2,9,49000.0,0.0
2,9,50000.0,0.0
2,10,5000.0,0.019532450201
2,10,6000.0,0.019532450201
2,10,7000.0,0.019532450201
2,10,8000.0,
2,10,9000.0,0.0030780907
2,10,10000.0,0.0030780907
2,10,11000.0,0.0030780907
2,10,12000.0,
2,10,13000.0,
2,10,14000.0,0.002217812892
2,10,15000.0,0.002217812892
2,10,16000.0,0.002217812892
2,10,17000.0,
2,10,18000.0,0.002737627028
2,10,19000.0,0.002737627028
2,10,20000.0,0.002737627028
2,10,21000.0,
2,10,22000.0,
2,10,23000.0,0.002357542614
2,10,24000.0,0.002357542614
2,10,25000.0,0.002357542614
2,10,26000.0,0.002717533731
2,10,27000.0,0.002717533731
2,10,28000.0,0.002717533731
2,10,29000.0,
2,10,30000.0,0.002937597064
2,10,31000.0,0.002937597064
2,10,32000.0,0.002937597064
2,10,33000.0,
2,10,34000.0,0.00804091253
2,10,35000.0,0.00804091253
2,10,36000.0,0.00804091253
2,10,37000.0,
2,10,38000.0,0.002777920992
2,10,39000.0,0.002777920992
2,10,40000.0,0.002777920992
2,10,41000.0,
2,10,42000.0,0.002678121536
2,10,43000.0,0.002678121536
2,10,44000.0,0.002678121536
2,10,45000.0,0.002838400342
2,10,46000.0,0.002838400342
2,10,47000.0,0.002838400342
2,10,48000.0,
2,10,49000.0,0.003278686085
2,10,50000.0,0.003278686085
2,11,5000.0,0.009081730352
2,11,6000.0,0.009081730352
2,11,7000.0,0.009081730352
2,11,8000.0,
2,11,9000.0,0.009360901146
2,11,10000.0,0.009360901146
2,11,11000.0,0.009360901146
2,11,12000.0,0.009476196001
2,11,13000.0,0.009476196001
2,11,14000.0,0.009476196001
2,11,15000.0,
2,11,16000.0,0.021268944723
2,11,17000.0,0.021268944723
2,11,18000.0,0.021268944723
2,11,19000.0,
2,11,20000.0,0.005677532992
2,11,21000.0,0.005677532992
2,11,22000.0,0.005677532992
2,11,23000.0,
2,11,24000.0,0.008099149308
2,11,25000.0,0.008099149308
2,11,26000.0,0.008099149308
2,11,27000.0,
2,11,28000.0,
2,11,29000.0,0.004552118822
2,11,30000.0,0.004552118822
2,11,31000.0,0.004552118822
2,11,32000.0,
2,11,33000.0,0.004844623156
2,11,34000.0,0.004844623156
2,11,35000.0,0.004844623156
2,11,36000.0,0.00558452612
2,11,37000.0,0.00558452612
2,11,38000.0,0.00558452612
2,11,39000.0,
2,11,40000.0,0.005532968332
2,11,41000.0,0.005532968332
2,11,42000.0,0.005532968332
2,11,43000.0,0.004483844006
2,11,44000.0,0.004483844006
2,11,45000.0,0.004483844006
2,11,46000.0,0.006375914154
2,11,47000.0,0.006375914154
2,11,48000.0,0.006375914154
2,11,49000.0,
2,11,50000.0,0.006120070647
2,12,5000.0,
2,12,6000.0,0.003656947335
2,12,7000.0,0.003656947335
2,12,8000.0,0.003656947335
2,12,9000.0,
2,12,10000.0,0.003973809538
2,12,11000.0,0.003973809538
2,12,12000.0,0.003973809538
2,12,13000.0,
2,12,14000.0,0.003276812739
2,12,15000.0,0.003276812739
2,12,16000.0,0.003276812739
2,12,17000.0,
2,12,18000.0,0.002596185982
2,12,19000.0,0.002596185982
2,12,20000.0,0.002596185982
2,12,21000.0,
2,12,22000.0,
2,12,23000.0,0.004072071434
2,12,24000.0,0.004072071434
2,12,25000.0,0.004072071434
2,12,26000.0,0.002915358735
2,12,27000.0,0.002915358735
2,12,28000.0,0.002915358735
2,12,29000.0,0.003215126297
2,12,30000.0,0.003215126297
2,12,31000.0,0.003215126297
2,12,32000.0,
2,12,33000.0,
2,12,34000.0,0.00253547795
2,12,35000.0,0.00253547795
2,12,36000.0,0.00253547795
2,12,37000.0,0.002856097523
2,12,38000.0,0.002856097523
2,12,39000.0,0.002856097523
2,12,40000.0,
2,12,41000.0,0.00241688075
2,12,42000.0,0.00241688075
2,12,43000.0,0.00241688075
2,12,44000.0,
2,12,45000.0,0.002957912099
2,12,46000.0,0.002957912099
2,12,47000.0,0.002957912099
2,12,48000.0,0.002819042557
2,12,49000.0,0.002819042557
2,12,50000.0,0.002819042557
2,13,5000.0,
2,13,6000.0,
2,13,7000.0,
2,13,8000.0,
2,13,9000.0,
2,13,10000.0,0.00837947924
2,13,11000.0,0.00837947924
2,13,12000.0,0.00837947924
2,13,13000.0,0.007260038483
2,13,14000.0,0.007260038483
2,13,15000.0,0.007260038483
2,13,16000.0,
2,13,17000.0,0.007536333513
2,13,18000.0,0.007536333513
2,13,19000.0,0.007536333513
2,13,20000.0,
2,13,21000.0,
2,13,22000.0,
2,13,23000.0,
2,13,24000.0,
2,13,25000.0,0.004890818361
2,13,26000.0,0.004890818361
2,13,27000.0,0.004890818361
2,13,28000.0,
2,13,29000.0,0.005510164353
2,13,30000.0,0.005510164353
2,13,31000.0,0.005510164353
2,13,32000.0,0.005116499401
2,13,33000.0,0.005116499401
2,13,34000.0,0.005116499401
2,13,35000.0,
2,13,36000.0,
2,13,37000.0,0.00556401829
2,13,38000.0,0.00556401829
2,13,39000.0,0.00556401829
2,13,40000.0,
2,13,41000.0,
2,13,42000.0,
2,13,43000.0,
2,13,44000.0,0.019575315417
2,13,45000.0,0.019575315417
2,13,46000.0,0.019575315417
2,13,47000.0,
2,13,48000.0,0.005305637949
2,13,49000.0,0.005305637949
2,13,50000.0,0.005305637949
2,14,5000.0,0.003054949642
2,14,6000.0,0.003054949642
2,14,7000.0,0.003054949642
2,14,8000.0,0.003255039455
2,14,9000.0,0.003255039455
2,14,10000.0,0.003255039455
2,14,11000.0,
2,14,12000.0,0.003015250741
2,14,13000.0,0.003015250741
2,14,14000.0,0.003015250741
2,14,15000.0,
2,14,16000.0,0.002315505759
2,14,17000.0,0.002315505759
2,14,18000.0,0.002315505759
2,14,19000.0,
2,14,20000.0,
2,14,21000.0,0.003015866824
2,14,22000.0,0.003015866824
2,14,23000.0,0.003015866824
2,14,24000.0,
2,14,25000.0,
2,14,26000.0,0.012243756754
2,14,27000.0,0.012243756754
2,14,28000.0,0.012243756754
2,14,29000.0,
2,14,30000.0,0.002396761424
2,14,31000.0,0.002396761424
2,14,32000.0,0.002396761424
2,14,33000.0,0.003217090618
2,14,34000.0,0.003217090618
2,14,35000.0,0.003217090618
2,14,36000.0,
2,14,37000.0,
2,14,38000.0,0.002237633626
2,14,39000.0,0.002237633626
2,14,40000.0,0.002237633626
2,14,41000.0,
2,14,42000.0,0.00892064263
2,14,43000.0,0.00892064263
2,14,44000.0,0.00892064263
2,14,45000.0,
2,14,46000.0,
2,14,47000.0,
2,14,48000.0,0.003137454419
2,14,49000.0,0.003137454419
2,14,50000.0,0.003137454419
2,15,5000.0,0.057673667445
2,15,6000.0,0.057673667445
2,15,7000.0,0.057673667445
2,15,8000.0,0.003700200885
2,15,9000.0,0.003700200885
2,15,10000.0,0.003700200885
2,15,11000.0,0.005052345545
2,15,12000.0,0.005052345545
2,15,13000.0,0.005052345545
2,15,14000.0,
2,15,15000.0,0.003296861363
2,15,16000.0,0.003296861363
2,15,17000.0,0.003296861363
2,15,18000.0,
2,15,19000.0,
2,15,20000.0,0.00617241841
2,15,21000.0,0.00617241841
2,15,22000.0,0.00617241841
2,15,23000.0,
2,15,24000.0,
2,15,25000.0,0.014656234876
2,15,26000.0,0.014656234876
2,15,27000.0,0.014656234876
2,15,28000.0,0.017212291526
2,15,29000.0,0.017212291526
2,15,30000.0,0.017212291526
2,15,31000.0,
2,15,32000.0,0.035842032112
2,15,33000.0,0.035842032112
2,15,34000.0,0.035842032112
2,15,35000.0,0.006703244822
2,15,36000.0,0.006703244822
2,15,37000.0,0.006703244822
2,15,38000.0,
2,15,39000.0,
2,15,40000.0,
2,15,41000.0,0.004204188804
2,15,42000.0,0.004204188804
2,15,43000.0,0.004204188804
2,15,44000.0,
2,15,45000.0,
2,15,46000.0,
2,15,47000.0,
2,15,48000.0,0.006279287871
2,15,49000.0,0.006279287871
2,15,50000.0,0.006279287871
2,16,5000.0,
2,16,6000.0,0.004712118035
2,16,7000.0,0.004712118035
2,16,8000.0,0.004712118035
2,16,9000.0,
2,16,10000.0,0.005156386044
2,16,11000.0,0.005156386044
2,16,12000.0,0.005156386044
2,16,13000.0,0.005089150882
2,16,14000.0,0.005089150882
2,16,15000.0,0.005089150882
2,16,16000.0,0.009512723833
2,16,17000.0,0.009512723833
2,16,18000.0,0.009512723833
2,16,19000.0,
2,16,20000.0,0.0085941304
2,16,21000.0,0.0085941304
2,16,22000.0,0.0085941304
2,16,23000.0,
2,16,24000.0,0.005223869436
2,16,25000.0,0.005223869436
2,16,26000.0,0.005223869436
2,16,27000.0,0.004549506285
2,16,28000.0,0.004549506285
2,16,29000.0,0.004549506285
2,16,30000.0,
2,16,31000.0,
2,16,32000.0,0.005275369642
2,16,33000.0,0.005275369642
2,16,34000.0,0.005275369642
2,16,35000.0,0.004705181826
2,16,36000.0,0.004705181826
2,16,37000.0,0.004705181826
2,16,38000.0,
2,16,39000.0,
2,16,40000.0,0.007394803307
2,16,41000.0,0.007394803307
2,16,42000.0,0.007394803307
2,16,43000.0,0.006596800701
2,16,44000.0,0.006596800701
2,16,45000.0,0.006596800701
2,16,46000.0,
2,16,47000.0,
2,16,48000.0,0.005450516422
2,16,49000.0,0.005450516422
2,16,50000.0,0.005450516422
2,17,5000.0,0.005271595529
2,17,6000.0,0.005271595529
2,17,7000.0,0.005271595529
2,17,8000.0,
2,17,9000.0,0.00474927394
2,17,10000.0,0.00474927394
2,17,11000.0,0.00474927394
2,17,12000.0,0.004808773066
2,17,13000.0,0.004808773066
2,17,14000.0,0.004808773066
2,17,15000.0,
2,17,16000.0,
2,17,17000.0,0.004827436071
2,17,18000.0,0.004827436071
2,17,19000.0,0.004827436071
2,17,20000.0,0.005913874335
2,17,21000.0,0.005913874335
2,17,22000.0,0.005913874335
2,17,23000.0,
2,17,24000.0,
2,17,25000.0,
2,17,26000.0,
2,17,27000.0,
2,17,28000.0,3.068323472796
2,17,29000.0,3.068323472796
2,17,30000.0,3.068323472796
2,17,31000.0,
2,17,32000.0,0.002560764835
2,17,33000.0,0.002560764835
2,17,34000.0,0.002560764835
2,17,35000.0,
2,17,36000.0,
2,17,37000.0,
2,17,38000.0,
2,17,39000.0,
2,17,40000.0,0.006752993859
2,17,41000.0,0.006752993859
2,17,42000.0,0.006752993859
2,17,43000.0,0.006073450059
2,17,44000.0,0.006073450059
2,17,45000.0,0.006073450059
2,17,46000.0,
2,17,47000.0,
2,17,48000.0,
2,17,49000.0,
2,17,50000.0,
2,18,5000.0,
2,18,6000.0,0.011978304748
2,18,7000.0,0.011978304748
2,18,8000.0,0.011978304748
2,18,9000.0,
2,18,10000.0,0.008201560526
2,18,11000.0,0.008201560526
2,18,12000.0,0.008201560526
2,18,13000.0,0.009121248347
2,18,14000.0,0.009121248347
2,18,15000.0,0.009121248347
2,18,16000.0,
2,18,17000.0,0.006282478521
2,18,18000.0,0.006282478521
2,18,19000.0,0.006282478521
2,18,20000.0,0.007079212872
2,18,21000.0,0.007079212872
2,18,22000.0,0.007079212872
